date,year,month,district,mandal,fps_id,commodity,beneficiary_count,demand_kg,stock_allocated_kg,stock_utilized_kg,stock_remaining_kg,price_per_kg_rs,warehouse
2021-01-01,2021,1,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1063,1926,1948,1623.0,325.0,2,WH-KRI
2021-01-01,2021,1,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1063,228,225,195.0,30.0,13,WH-KRI
2021-02-01,2021,2,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1090,5747,6216,5782.0,434.0,1,WH-KRI
2021-02-01,2021,2,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1090,1895,2057,1682.0,375.0,2,WH-KRI
2021-02-01,2021,2,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1090,225,243,200.0,43.0,13,WH-KRI
2021-03-01,2021,3,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1075,5349,5521,4718.0,803.0,1,WH-KRI
2021-03-01,2021,3,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1075,1817,1637,1305.0,332.0,2,WH-KRI
2021-03-01,2021,3,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1075,214,225,171.0,54.0,13,WH-KRI
2021-04-01,2021,4,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1066,5138,5470,4633.0,837.0,1,WH-KRI
2021-04-01,2021,4,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1066,1733,1679,1356.0,323.0,2,WH-KRI
2021-04-01,2021,4,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1066,189,181,126.0,55.0,13,WH-KRI
2021-05-01,2021,5,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1065,4926,4535,3702.0,833.0,1,WH-KRI
2021-05-01,2021,5,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1065,1597,1454,1156.0,298.0,2,WH-KRI
2021-05-01,2021,5,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1065,207,196,135.0,61.0,13,WH-KRI
2021-06-01,2021,6,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1087,5196,5599,4521.0,1078.0,1,WH-KRI
2021-06-01,2021,6,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1087,1686,1649,1152.0,497.0,2,WH-KRI
2021-06-01,2021,6,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1087,223,242,170.0,72.0,13,WH-KRI
2021-07-01,2021,7,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1072,5298,4828,4411.0,417.0,1,WH-KRI
2021-07-01,2021,7,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1072,1777,1675,,,2,WH-KRI
2021-07-01,2021,7,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1072,176,177,130.0,47.0,13,WH-KRI
2021-08-01,2021,8,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1053,5252,5552,4357.0,1195.0,1,WH-KRI
2021-08-01,2021,8,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1053,1706,1561,1192.0,369.0,2,WH-KRI
2021-08-01,2021,8,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1053,179,194,128.0,66.0,13,WH-KRI
2021-09-01,2021,9,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1075,5335,5719,5097.0,622.0,1,WH-KRI
2021-09-01,2021,9,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1075,1753,1736,1412.0,324.0,2,WH-KRI
2021-09-01,2021,9,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1075,192,189,159.0,30.0,13,WH-KRI
2021-10-01,2021,10,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1095,5582,5179,,,1,WH-KRI
2021-10-01,2021,10,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1095,1812,1927,1560.0,367.0,2,WH-KRI
2021-10-01,2021,10,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1095,175,191,164.0,27.0,13,WH-KRI
2021-11-01,2021,11,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1074,5665,5214,4754.0,460.0,1,WH-KRI
2021-11-01,2021,11,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1074,1841,1946,1609.0,337.0,2,WH-KRI
2021-11-01,2021,11,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1074,219,234,170.0,64.0,13,WH-KRI
2021-12-01,2021,12,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1068,5921,6330,5819.0,511.0,1,WH-KRI
2021-12-01,2021,12,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1068,1901,2043,1907.0,136.0,2,WH-KRI
2021-12-01,2021,12,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1068,191,196,165.0,31.0,13,WH-KRI
2022-01-01,2022,1,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1101,5947,5558,5426.0,132.0,1,WH-KRI
2022-01-01,2022,1,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1101,1984,2023,1802.0,221.0,2,WH-KRI
2022-01-01,2022,1,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1101,202,182,149.0,33.0,13,WH-KRI
2022-02-01,2022,2,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1087,5753,5277,4934.0,343.0,1,WH-KRI
2022-02-01,2022,2,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1087,1932,2057,1702.0,355.0,2,WH-KRI
2022-02-01,2022,2,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1087,168,170,125.0,45.0,13,WH-KRI
2022-03-01,2022,3,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1113,5566,5814,4841.0,973.0,1,WH-KRI
2022-03-01,2022,3,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1113,1858,1772,,,2,WH-KRI
2022-03-01,2022,3,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1113,219,205,153.0,52.0,13,WH-KRI
2022-04-01,2022,4,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1073,5121,5588,4796.0,792.0,1,WH-KRI
2022-04-01,2022,4,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1073,1744,1792,1309.0,483.0,2,WH-KRI
2022-04-01,2022,4,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1073,216,236,166.0,70.0,13,WH-KRI
2022-05-01,2022,5,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1091,5034,5018,4042.0,976.0,1,WH-KRI
2022-05-01,2022,5,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1091,1660,1509,1138.0,371.0,2,WH-KRI
2022-05-01,2022,5,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1091,197,213,147.0,66.0,13,WH-KRI
2022-06-01,2022,6,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1092,5222,5285,4553.0,732.0,1,WH-KRI
2022-06-01,2022,6,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1092,1711,1590,1155.0,435.0,2,WH-KRI
2022-06-01,2022,6,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1092,213,225,146.0,79.0,13,WH-KRI
2022-07-01,2022,7,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1080,5314,4883,4038.0,845.0,1,WH-KRI
2022-07-01,2022,7,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1080,1791,1711,1384.0,327.0,2,WH-KRI
2022-07-01,2022,7,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1080,151,141,92.0,49.0,13,WH-KRI
2022-08-01,2022,8,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1099,5436,5960,5510.0,450.0,1,WH-KRI
2022-08-01,2022,8,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1099,1831,1754,1420.0,334.0,2,WH-KRI
2022-08-01,2022,8,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1099,206,192,144.0,48.0,13,WH-KRI
2022-09-01,2022,9,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1092,5421,5321,4801.0,520.0,1,WH-KRI
2022-09-01,2022,9,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1092,1846,1740,1324.0,416.0,2,WH-KRI
2022-09-01,2022,9,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1092,227,246,180.0,66.0,13,WH-KRI
2022-10-01,2022,10,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1110,5664,5681,5185.0,496.0,1,WH-KRI
2022-10-01,2022,10,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1110,1867,1716,1459.0,257.0,2,WH-KRI
2022-10-01,2022,10,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1110,245,246,207.0,39.0,13,WH-KRI
2022-11-01,2022,11,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1079,5703,6113,5865.0,248.0,1,WH-KRI
2022-11-01,2022,11,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1079,1914,1723,1314.0,409.0,2,WH-KRI
2022-11-01,2022,11,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1079,210,219,169.0,50.0,13,WH-KRI
2022-12-01,2022,12,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1108,6079,5981,5937.0,44.0,1,WH-KRI
2022-12-01,2022,12,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1108,2025,1931,1655.0,276.0,2,WH-KRI
2022-12-01,2022,12,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1108,249,271,230.0,41.0,13,WH-KRI
2023-01-01,2023,1,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1106,5966,6486,6303.0,183.0,1,WH-KRI
2023-01-01,2023,1,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1106,2003,2171,1971.0,200.0,2,WH-KRI
2023-01-01,2023,1,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1106,184,172,147.0,25.0,13,WH-KRI
2023-02-01,2023,2,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1089,5724,5947,5231.0,716.0,1,WH-KRI
2023-02-01,2023,2,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1089,1849,1708,1576.0,132.0,2,WH-KRI
2023-02-01,2023,2,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1089,198,192,150.0,42.0,13,WH-KRI
2023-03-01,2023,3,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1099,5504,6020,5131.0,889.0,1,WH-KRI
2023-03-01,2023,3,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1099,1773,1616,1362.0,254.0,2,WH-KRI
2023-03-01,2023,3,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1099,214,202,163.0,39.0,13,WH-KRI
2023-04-01,2023,4,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1109,5345,5188,4857.0,331.0,1,WH-KRI
2023-04-01,2023,4,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1109,1780,1866,1527.0,339.0,2,WH-KRI
2023-04-01,2023,4,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1109,183,176,109.0,67.0,13,WH-KRI
2023-05-01,2023,5,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1111,5175,4995,3972.0,1023.0,1,WH-KRI
2023-05-01,2023,5,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1111,1690,1694,1303.0,391.0,2,WH-KRI
2023-05-01,2023,5,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1111,157,168,112.0,56.0,13,WH-KRI
2023-06-01,2023,6,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1126,5343,5756,4918.0,838.0,1,WH-KRI
2023-06-01,2023,6,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1126,1774,1903,1397.0,506.0,2,WH-KRI
2023-06-01,2023,6,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1126,165,174,127.0,47.0,13,WH-KRI
2023-07-01,2023,7,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1109,5412,5215,4513.0,702.0,1,WH-KRI
2023-07-01,2023,7,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1109,1781,1714,1358.0,356.0,2,WH-KRI
2023-07-01,2023,7,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1109,194,185,114.0,71.0,13,WH-KRI
2023-08-01,2023,8,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1105,5513,5165,4430.0,735.0,1,WH-KRI
2023-08-01,2023,8,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1105,1824,1667,1335.0,332.0,2,WH-KRI
2023-08-01,2023,8,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1105,223,201,154.0,47.0,13,WH-KRI
2023-09-01,2023,9,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1103,5485,5835,5207.0,628.0,1,WH-KRI
2023-09-01,2023,9,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1103,1794,1906,1609.0,297.0,2,WH-KRI
2023-09-01,2023,9,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1103,170,159,107.0,52.0,13,WH-KRI
2023-10-01,2023,10,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1087,5547,5372,5181.0,191.0,1,WH-KRI
2023-10-01,2023,10,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1087,1834,1862,1696.0,166.0,2,WH-KRI
2023-10-01,2023,10,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1087,187,178,135.0,43.0,13,WH-KRI
2023-11-01,2023,11,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1094,5758,5685,5708.0,0.0,1,WH-KRI
2023-11-01,2023,11,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1094,1914,1864,1564.0,300.0,2,WH-KRI
2023-11-01,2023,11,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1094,751,242,201.0,41.0,13,WH-KRI
2023-12-01,2023,12,Krishna,Nuzvid,FPS-KRI-NUZ-01,Rice,1111,6085,6301,5757.0,544.0,1,WH-KRI
2023-12-01,2023,12,Krishna,Nuzvid,FPS-KRI-NUZ-01,Wheat,1111,2064,2268,1984.0,284.0,2,WH-KRI
2023-12-01,2023,12,Krishna,Nuzvid,FPS-KRI-NUZ-01,Sugar,1111,235,231,202.0,29.0,13,WH-KRI
2021-01-01,2021,1,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1188,6386,6411,6172.0,239.0,1,WH-KRI
2021-01-01,2021,1,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1188,2100,2023,1829.0,194.0,2,WH-KRI
2021-01-01,2021,1,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1188,248,233,207.0,26.0,13,WH-KRI
2021-02-01,2021,2,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1228,6407,6689,6087.0,602.0,1,WH-KRI
2021-02-01,2021,2,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1228,2132,1927,1858.0,69.0,2,WH-KRI
2021-02-01,2021,2,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1228,256,258,197.0,61.0,13,WH-KRI
2021-03-01,2021,3,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1191,5988,5839,5151.0,688.0,1,WH-KRI
2021-03-01,2021,3,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1191,1930,1747,1298.0,449.0,2,WH-KRI
2021-03-01,2021,3,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1191,200,185,138.0,47.0,13,WH-KRI
2021-04-01,2021,4,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1215,5871,5285,4536.0,749.0,1,WH-KRI
2021-04-01,2021,4,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1215,1904,1769,,,2,WH-KRI
2021-04-01,2021,4,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1215,226,209,154.0,55.0,13,WH-KRI
2021-05-01,2021,5,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1211,5672,5811,4878.0,933.0,1,WH-KRI
2021-05-01,2021,5,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1211,1870,1759,1277.0,482.0,2,WH-KRI
2021-05-01,2021,5,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1211,171,154,110.0,44.0,13,WH-KRI
2021-06-01,2021,6,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1189,5635,5915,5083.0,832.0,1,WH-KRI
2021-06-01,2021,6,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1189,1865,2023,1651.0,372.0,2,WH-KRI
2021-06-01,2021,6,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1189,164,163,121.0,42.0,13,WH-KRI
2021-07-01,2021,7,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1208,5954,6240,5482.0,758.0,1,WH-KRI
2021-07-01,2021,7,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1208,1926,1943,1687.0,256.0,2,WH-KRI
2021-07-01,2021,7,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1208,247,266,,,13,WH-KRI
2021-08-01,2021,8,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1188,5918,6328,6152.0,176.0,1,WH-KRI
2021-08-01,2021,8,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1188,1972,1888,1458.0,430.0,2,WH-KRI
2021-08-01,2021,8,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1188,223,233,156.0,77.0,13,WH-KRI
2021-09-01,2021,9,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1201,6016,6206,5777.0,429.0,1,WH-KRI
2021-09-01,2021,9,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1201,1941,1765,1425.0,340.0,2,WH-KRI
2021-09-01,2021,9,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1201,198,179,143.0,36.0,13,WH-KRI
2021-10-01,2021,10,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1215,6164,6263,5531.0,732.0,1,WH-KRI
2021-10-01,2021,10,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1215,2047,1915,1652.0,263.0,2,WH-KRI
2021-10-01,2021,10,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1215,268,264,169.0,95.0,13,WH-KRI
2021-11-01,2021,11,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1224,6535,6693,6888.0,0.0,1,WH-KRI
2021-11-01,2021,11,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1224,2104,2039,1695.0,344.0,2,WH-KRI
2021-11-01,2021,11,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1224,217,196,162.0,34.0,13,WH-KRI
2021-12-01,2021,12,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1202,6621,6932,6371.0,561.0,1,WH-KRI
2021-12-01,2021,12,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1202,2165,2298,1850.0,448.0,2,WH-KRI
2021-12-01,2021,12,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1202,234,236,194.0,42.0,13,WH-KRI
2022-01-01,2022,1,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1215,6539,7144,6979.0,165.0,1,WH-KRI
2022-01-01,2022,1,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1215,2195,2182,2205.0,0.0,2,WH-KRI
2022-01-01,2022,1,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1215,199,203,156.0,47.0,13,WH-KRI
2022-02-01,2022,2,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1232,6501,7056,,,1,WH-KRI
2022-02-01,2022,2,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1232,2108,2134,1836.0,298.0,2,WH-KRI
2022-02-01,2022,2,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1232,278,254,193.0,61.0,13,WH-KRI
2022-03-01,2022,3,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1237,6169,5684,4880.0,804.0,1,WH-KRI
2022-03-01,2022,3,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1237,2083,1920,1498.0,422.0,2,WH-KRI
2022-03-01,2022,3,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1237,256,242,177.0,65.0,13,WH-KRI
2022-04-01,2022,4,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1234,5964,6070,4896.0,1174.0,1,WH-KRI
2022-04-01,2022,4,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1234,1987,2014,,,2,WH-KRI
2022-04-01,2022,4,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1234,248,247,173.0,74.0,13,WH-KRI
2022-05-01,2022,5,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1242,5797,6310,5222.0,1088.0,1,WH-KRI
2022-05-01,2022,5,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1242,1943,2011,1681.0,330.0,2,WH-KRI
2022-05-01,2022,5,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1242,215,226,159.0,67.0,13,WH-KRI
2022-06-01,2022,6,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1215,5783,6300,5194.0,1106.0,1,WH-KRI
2022-06-01,2022,6,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1215,1912,1959,1470.0,489.0,2,WH-KRI
2022-06-01,2022,6,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1215,184,171,114.0,57.0,13,WH-KRI
2022-07-01,2022,7,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1240,6116,5641,4820.0,821.0,1,WH-KRI
2022-07-01,2022,7,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1240,1997,1798,1469.0,329.0,2,WH-KRI
2022-07-01,2022,7,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1240,239,244,179.0,65.0,13,WH-KRI
2022-08-01,2022,8,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1241,6172,5719,5399.0,320.0,1,WH-KRI
2022-08-01,2022,8,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1241,2009,2044,1523.0,521.0,2,WH-KRI
2022-08-01,2022,8,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1241,182,164,129.0,35.0,13,WH-KRI
2022-09-01,2022,9,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1228,6108,5990,5458.0,532.0,1,WH-KRI
2022-09-01,2022,9,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1228,2003,2145,1481.0,664.0,2,WH-KRI
2022-09-01,2022,9,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1228,190,189,153.0,36.0,13,WH-KRI
2022-10-01,2022,10,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1211,6203,5645,5395.0,250.0,1,WH-KRI
2022-10-01,2022,10,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1211,2079,2097,1658.0,439.0,2,WH-KRI
2022-10-01,2022,10,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1211,195,195,135.0,60.0,13,WH-KRI
2022-11-01,2022,11,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1210,6384,5790,5126.0,664.0,1,WH-KRI
2022-11-01,2022,11,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1210,2139,2074,1644.0,430.0,2,WH-KRI
2022-11-01,2022,11,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1210,239,224,181.0,43.0,13,WH-KRI
2022-12-01,2022,12,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1216,6682,7311,7263.0,48.0,1,WH-KRI
2022-12-01,2022,12,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1216,2240,2445,2174.0,271.0,2,WH-KRI
2022-12-01,2022,12,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1216,277,299,232.0,67.0,13,WH-KRI
2023-01-01,2023,1,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1260,6821,7447,6957.0,490.0,1,WH-KRI
2023-01-01,2023,1,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1260,2222,2223,2007.0,216.0,2,WH-KRI
2023-01-01,2023,1,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1260,263,254,207.0,47.0,13,WH-KRI
2023-02-01,2023,2,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1231,6427,5897,5356.0,541.0,1,WH-KRI
2023-02-01,2023,2,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1231,2096,2134,1625.0,509.0,2,WH-KRI
2023-02-01,2023,2,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1231,211,198,172.0,26.0,13,WH-KRI
2023-03-01,2023,3,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1225,6113,5917,5466.0,451.0,1,WH-KRI
2023-03-01,2023,3,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1225,2000,2035,1611.0,424.0,2,WH-KRI
2023-03-01,2023,3,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1225,266,256,226.0,30.0,13,WH-KRI
2023-04-01,2023,4,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1234,5951,6461,5506.0,955.0,1,WH-KRI
2023-04-01,2023,4,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1234,1971,2012,1555.0,457.0,2,WH-KRI
2023-04-01,2023,4,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1234,223,213,,,13,WH-KRI
2023-05-01,2023,5,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1234,5709,5696,4952.0,744.0,1,WH-KRI
2023-05-01,2023,5,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1234,1941,2027,1583.0,444.0,2,WH-KRI
2023-05-01,2023,5,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1234,246,222,164.0,58.0,13,WH-KRI
2023-06-01,2023,6,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1266,6018,6429,5928.0,501.0,1,WH-KRI
2023-06-01,2023,6,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1266,1992,2181,1614.0,567.0,2,WH-KRI
2023-06-01,2023,6,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1266,209,211,174.0,37.0,13,WH-KRI
2023-07-01,2023,7,Krishna,Nuzvid,FPS-KRI-NUZ-02,Rice,1253,6160,6406,5466.0,940.0,1,WH-KRI
2023-07-01,2023,7,Krishna,Nuzvid,FPS-KRI-NUZ-02,Wheat,1253,2049,1932,1427.0,505.0,2,WH-KRI
2023-07-01,2023,7,Krishna,Nuzvid,FPS-KRI-NUZ-02,Sugar,1253,181,165,119.0,46.0,13,WH-KRI
